,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
9412,U001,0200762301,C&S WH corp,2020-04-04 08:13:56.468750000,2020.0,1930705457.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAC6,56862.462999999996,
9413,U001,0200769623,WAL-MAR us,2020-04-17 07:11:35.625000000,2020.0,1930773925.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,22547.917,
9414,U001,0200769623,WAL-MAR ,2020-03-12 06:50:08.000000000,2020.0,1930597743.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,250.52999999999997,
9415,U001,0200762301,C&S WH corp,2020-05-07 07:47:19.625000000,2020.0,1930831787.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAC6,49577.079999999994,
9416,U001,0200769623,WAL-MAR systems,2020-04-01 01:10:44.531250000,2020.0,1930687984.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,19289.788,
9417,U001,0200769623,WAL-MAR in,2020-05-14 23:40:25.875000000,2020.0,1930860418.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,15440.347999999998,
9418,U001,0200726979,BJ'S  us,2020-04-02 02:18:47.125000000,2020.0,1930688568.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,898.905,
9419,U001,0200418007,AM foundation,2020-06-08 12:36:03.750000000,2020.0,1930763610.0,2020-04-08 00:00:00.000000000,2020-06-12 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAGD,618.24,
9420,U001,0200704858,WAKE co,2020-05-07 06:17:33.589843750,2020.0,1930809504.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,12574.506000000001,0-15
9421,U001,0200794332,COST ,2020-03-23 13:55:25.312500000,2020.0,1930648989.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAAX,9297.259999999998,
9422,U001,0100033130,COOK in,2020-03-20 11:32:10.500000000,2020.0,1930580169.0,2020-03-04 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-03-04 00:00:00.000000000,NA10,2012.85,0-15
9423,CA02,0140106408,WAL-M associates,2020-04-24 05:15:36.062500000,2020.0,2960626753.0,2020-04-04 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-04-04 00:00:00.000000000,CA10,61709.49,0-15
9424,U001,0200769623,WAL-MAR us,2020-04-02 00:59:00.156250000,2020.0,1930687031.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,7973.259,
9425,U001,0200769623,WAL-MAR us,2020-03-23 10:53:06.812500000,2020.0,1930645543.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,44018.758,
9426,U001,0200726979,BJ'S  in,2020-03-09 14:20:21.687500000,2020.0,1930576087.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,60.73899999999999,
9427,U001,0200769623,WAL-MAR systems,2020-03-11 16:01:32.125000000,2020.0,1930599053.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,6861.847999999999,
9428,CA02,0140105785,SHOPPE corporation,2020-05-19 06:41:03.812500000,2020.0,2960629628.0,2020-04-20 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-28 00:00:00.000000000,CA10,111158.21,0-15
9429,U001,0200769623,WAL-MAR co,2020-04-06 20:50:08.562500000,2020.0,1930708263.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,13868.910999999998,
9430,U001,0200718164,JC F trust,2020-04-14 13:46:35.750000000,2020.0,1930712267.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,42177.331,0-15
9431,U001,0200418007,AM llc,2020-04-26 02:38:24.093750000,2020.0,1930775731.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,995.4279999999999,
9432,U001,0200138805,CHAMB foundation,2020-04-13 10:23:22.062500000,2020.0,1930691701.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,51854.564999999995,0-15
9433,U001,0200794332,COST in,2020-03-20 18:34:02.968750000,2020.0,1930629767.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAAX,11010.328,
9434,U001,0200769623,WAL-MAR systems,2020-03-25 10:17:48.718750000,2020.0,1930652572.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,27390.678,
9435,U001,0200769623,WAL-MAR foundation,2020-03-28 21:39:40.406250000,2020.0,1930660755.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,9296.664999999999,
9436,U001,0200772670,ASSOCIAT systems,2020-04-09 13:01:20.929687500,2020.0,1930713854.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAU5,17864.518,
9437,U001,0200020431,DEC co,2020-04-14 15:52:18.562500000,2020.0,1930764978.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,4045.2439999999997,
9438,U001,0200769623,WAL-MAR systems,2020-03-18 23:55:11.125000000,2020.0,1930643286.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,9211.146,
9439,U001,0200148860,DOLLA corp,2020-04-04 13:58:14.375000000,2020.0,1930714686.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32301.954999999998,
9440,U001,0200762950,HAR ,2020-05-11 03:10:25.343750000,2020.0,1930849393.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,13341.328,
9441,U001,200769623,WAL-MAR associates,2020-05-17 08:34:34.937500000,2020.0,1930881323.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,4330.151,
9442,U001,0200353024,DECA in,2020-05-02 07:40:00.375000000,2020.0,1930876254.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,6838.377,
9443,U001,0200744019,TARG associates,2020-04-12 07:16:27.015625000,2020.0,1930716660.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,17870.251,
9444,U001,0200729942,SA in,2020-04-20 18:05:59.156250000,2020.0,1930778412.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,3513.062,
9445,U001,0200769623,WAL-MAR llc,2020-04-03 16:51:54.531250000,2020.0,1930692821.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,11279.596999999998,
9446,CA02,0140104409,LOB systems,2020-03-29 13:56:28.218750000,2020.0,2960618968.0,2020-03-08 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,91567.19,0-15
9447,U001,0200779906,BOZZU corporation,2020-03-30 22:06:53.062500000,2020.0,1930665124.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,55296.443999999996,
9448,U001,0200290370,BARGAIN  ,2020-04-21 17:47:40.656250000,2020.0,1930758897.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,2963.52,
9449,U001,0200744019,TARG systems,2020-03-20 23:05:46.375000000,2020.0,1930625303.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,66241.791,
9450,U001,0200726979,BJ'S  co,2020-03-16 07:57:59.218750000,2020.0,1930602622.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,300.38399999999996,
9451,U001,0200820380,SMITH'S foundation,2020-04-25 06:14:42.484375000,2020.0,1930778701.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,19351.997,
9452,U001,0200769623,WAL-MAR systems,2020-04-18 14:49:22.125000000,2020.0,1930779185.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,2391.732,
9453,U001,0200706844,WINC ,2020-04-20 11:11:29.164062500,2020.0,1930739300.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,15750.21,0-15
9454,U001,0200782669,SYGMA systems,2020-03-31 18:19:58.906250000,2020.0,1930659360.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,16047.681999999997,
9455,U001,0200793568,SUPE us,2020-04-28 17:57:43.242187500,2020.0,1930785076.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,3988.5299999999993,
9456,U001,0200020431,DEC co,2020-03-14 15:31:27.062500000,2020.0,1930602988.0,2020-03-05 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,1025.906,
9457,U001,0200794332,COST corp,2020-03-27 22:39:35.000000000,2020.0,1930660911.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAAX,5172.419,
9458,U001,0200769623,WAL-MAR systems,2020-05-10 07:23:20.000000000,2020.0,1930853325.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,15866.171999999999,
9459,U001,0200762301,C&S WH systems,2020-03-27 21:45:34.968750000,2020.0,1930659599.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAC6,14903.399,
9460,U001,0200769623,WAL-MAR corporation,2020-04-06 19:46:10.500000000,2020.0,1930716135.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,20078.429,
9461,U001,0200723794,MID MO corporation,2020-05-02 23:30:26.093750000,2020.0,1930797912.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,55325.445,0-15
9462,U001,0200712105,WALG corporation,2020-04-07 12:41:06.695312500,2020.0,1930693449.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,38405.276,
9463,U013,0140103335,PARAM us,2020-06-08 17:45:45.750000000,2020.0,1991842326.0,2020-04-21 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAVE,13054.426,16-30
9464,U001,0200769623,WAL-MAR corporation,2020-04-13 16:57:01.125000000,2020.0,1930750045.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,25498.158,
9465,U001,0200881076,ALBERT in,2020-05-10 09:42:53.593750000,2020.0,1930845023.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,61929.693,
9466,U001,0200762301,C&S WH co,2020-03-20 15:51:11.531250000,2020.0,1930642844.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,73348.17,
9467,U001,0200744019,TARG in,2020-04-09 08:55:55.062500000,2020.0,1930708214.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,24457.006,
9468,U001,0200726979,BJ'S  in,2020-05-07 16:53:20.343750000,2020.0,1930829169.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,444.227,
9469,U001,0200020431,DEC trust,2020-04-17 14:27:27.562500000,2020.0,1930818179.0,2020-04-23 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,15015.952,
9470,U001,0200833713,JETRO co,2020-04-09 17:56:22.625000000,2020.0,1930731410.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,53.242,
9471,U001,200761734,H E BUT trust,2020-05-14 09:50:05.937500000,2020.0,1930868415.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,39607.295,
9472,U001,0200769623,WAL-MAR us,2020-04-25 02:08:25.031250000,2020.0,1930783865.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,25896.171,
9473,U001,0200772670,ASSOCIAT us,2020-04-19 10:50:51.687500000,2020.0,1930758862.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAU5,2925.307,
9474,U001,0200769623,WAL-MAR trust,2020-05-18 07:12:01.437500000,2020.0,1930884825.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,24666.788999999997,
9475,U001,0200769623,WAL-MAR systems,2020-03-12 16:58:09.250000000,2020.0,1930599975.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,47029.541999999994,
9476,U001,0200769623,WAL-MAR llc,2020-04-07 04:51:14.875000000,2020.0,1930719732.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,606.914,
9477,U001,0200769623,WAL-MAR co,2020-03-14 12:07:32.937500000,2020.0,1930604874.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,8883.405999999999,
9478,U001,0200762301,C&S WH co,2020-06-06 14:06:18.437500000,2020.0,1930768618.0,2020-04-09 00:00:00.000000000,2020-06-13 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAGD,371.161,
9479,U001,0200762301,C&S WH corporation,2020-04-10 14:52:55.812500000,2020.0,1930726526.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAC6,19796.146999999997,
9480,U001,0200762950,HAR corp,2020-04-17 04:56:32.937500000,2020.0,1930763642.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,12922.525,
9481,U001,0200337148,COAS corporation,2020-05-09 03:58:22.468750000,2020.0,1930827223.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,33776.763999999996,
9482,U001,0200704858,WAKE ,2020-04-04 12:38:47.636718750,2020.0,1930673192.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,46338.200999999994,
9483,U001,200555117,BURR us,2020-04-15 00:42:53.281250000,2020.0,1930745599.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,77351.722,
9484,U001,0200769623,WAL-MAR ,2020-04-27 02:36:27.156250000,2020.0,1930793181.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,1329.23,
9485,U001,0200769623,WAL-MAR associates,2020-04-07 01:27:45.812500000,2020.0,1930713352.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,2657.97,
9486,U001,0200769623,WAL-MAR llc,2020-03-15 08:32:49.562500000,2020.0,1930610608.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,31992.288999999997,
9487,U001,0100047527,LIDL corporation,2020-05-14 09:35:44.125000000,2020.0,1930760919.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3911.5299999999993,16-30
9488,U001,0200769623,WAL-MAR co,2020-03-14 11:39:56.062500000,2020.0,1930604987.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,1394.2879999999998,
9489,U001,0200769623,WAL-MAR in,2020-03-27 23:03:07.968750000,2020.0,1930662851.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,27470.758,
9490,U001,0200778870,C us,2020-05-06 07:22:31.859375000,2020.0,1930817404.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,18995.277,
9491,U013,0100034087,IA us,2020-06-09 04:48:31.875000000,2020.0,1991841254.0,2020-03-29 00:00:00.000000000,2020-05-28 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAUZ,1895.796,0-15
9492,U001,0100031704,DELHAIZE foundation,2020-04-07 20:38:21.562500000,2020.0,1930685113.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,67151.518,0-15
9493,CA02,0100035139,PROVINC us,2020-03-21 17:58:40.000000000,2020.0,2960614252.0,2020-02-27 00:00:00.000000000,2020-03-09 00:00:00.000000000,2020-02-28 00:00:00.000000000,CA10,16226.0,0-15
9494,U001,0200707822,PUBLI llc,2020-05-07 08:45:59.531250000,2020.0,1930828800.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,33735.492,
9495,U001,0100031704,DELHAIZE llc,2020-03-20 05:10:09.179687500,2020.0,1930586961.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,59588.67599999999,0-15
9496,U001,0200900909,SYSCO in,2020-04-18 07:54:14.031250000,2020.0,1930673931.0,2020-03-20 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-03-20 00:00:00.000000000,NA32,22535.87,
9497,U001,0200729942,SA in,2020-03-13 18:05:35.125000000,2020.0,1930586310.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,15081.024,
9498,U001,0200792734,MDV/ corp,2020-05-17 20:59:24.625000000,2020.0,1930862012.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,41344.638999999996,
9499,U001,0200458253,ATLANTA  associates,2020-05-07 00:25:43.031250000,2020.0,1930759548.0,2020-04-01 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAD5,34394.975999999995,0-15
9500,U001,0200769623,WAL-MAR corp,2020-03-16 07:32:19.500000000,2020.0,1930610838.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,9130.715999999999,
9501,U001,0200769623,WAL-MAR corporation,2020-04-10 01:57:45.937500000,2020.0,1930728168.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,3698.6109999999994,
9502,U001,0100043936,PAPA JO foundation,2020-04-07 04:45:11.500000000,2020.0,1930661306.0,2020-03-18 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,NA10,12701.632999999998,0-15
9503,U001,0200743123,KROGER systems,2020-04-06 06:50:30.906250000,2020.0,1930706526.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,24735.102,
9504,U001,0200920735,ALBERT llc,2020-04-14 02:10:58.687500000,2020.0,1930716499.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,55210.75,
9505,U001,200739006,AL llc,2020-05-11 20:28:01.593750000,2020.0,1930839619.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,14909.999999999998,
9506,U001,0200515231,US  systems,2020-03-26 03:55:49.062500000,2020.0,1930622865.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,52723.782999999996,0-15
9507,U001,0200353024,DECA corp,2020-03-30 09:58:38.000000000,2020.0,1930690505.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,6594.98,
9508,U001,0200762301,C&S WH co,2020-03-28 20:45:09.156250000,2020.0,1930665783.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAC6,7951.727,
9509,U001,0200705742,DOT systems,2020-03-14 18:49:35.562500000,2020.0,1930635820.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,1221.5069999999998,
9510,U001,0200769623,WAL-MAR llc,2020-05-09 23:04:30.000000000,2020.0,1930848292.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,14630.826,
9511,U001,0200769623,WAL-MAR foundation,2020-04-09 22:26:54.406250000,2020.0,1930720298.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,11008.472999999998,
9512,U001,0100036039,GI associates,2020-05-14 21:09:55.500000000,2020.0,1930798486.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,17640.378,0-15
9513,U001,0100031704,DELHAIZE llc,2020-05-09 14:18:47.062500000,2020.0,1930795400.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,19436.137,0-15
9514,U001,0200769623,WAL-MAR us,2020-04-13 06:43:58.750000000,2020.0,1930746663.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,2361.975,
9515,U001,0200769623,WAL-MAR us,2020-04-27 00:04:05.843750000,2020.0,1930793388.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,7257.1449999999995,
9516,CA02,0140105847,GORDON F systems,2020-03-27 16:10:30.500000000,2020.0,2960619742.0,2020-03-11 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,CA10,15257.6,0-15
9517,U001,0100031704,DELHAIZE trust,2020-04-23 19:00:57.046875000,2020.0,1930765026.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,69878.92799999999,0-15
9518,U001,0200881076,ALBERT co,2020-04-01 17:07:58.406250000,2020.0,1930673097.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,60880.435,
9519,U001,0200743996,STATER  corp,2020-06-08 15:03:25.750000000,2020.0,1930787658.0,2020-04-15 00:00:00.000000000,2020-06-19 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAGD,4756.773,
9520,U001,0200769623,WAL-MAR foundation,2020-04-27 17:02:25.093750000,2020.0,1930793913.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,2799.104,
